date,description,debit_account,debit_amount,credit_account,debit_amount
2025/5/31,렛 미 얼론,KR10403-Friends Receivable,"4,900",KR10101-Toss Checking Account,"4,900"
2025/5/31,채크카드 복권 당첨,KR10101-Toss Checking Account,20,KR70001-Cashback Income,20
2025/5/31,Transfer to Toss,KR10101-Toss Checking Account,"100,000",KR10105-Kakao Checking Account,"100,000"
2025/5/31,Recharge,KR10214-Toss Preparation Fund Account,"403,000",KR10101-Toss Checking Account,"403,000"
2025/5/31,Transfer to Toss,KR10101-Toss Checking Account,"72,195",KR10102-Hana Checking Account,"72,195"
2025/6/1,6월 Samsung,KR10401-Samsung Receivable,"800,000",KR70003-Samsung Income,"800,000"
2025/6/1,6월 Prepaid Phone Plan,KR60005-Personal Expenses,"17,500",KR10501-Phone Plan,"17,500"
2025/6/1,이자,KR10213-Toss Emergency Fund Account,8,KR70002-Interest Income,8
2025/6/1,이자,KR10214-Toss Preparation Fund Account,17,KR70002-Interest Income,17
2025/6/1,5월 Interest,KR10101-Toss Checking Account,250,KR70002-Interest Income,250
2025/6/1,CU ,KR60002-Food Expenses,"3,300",KR10101-Toss Checking Account,"3,300"
2025/6/1,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2025/6/1,Olive Young,KR60005-Personal Expenses,"8,840",KR10105-Kakao Checking Account,"8,840"
2025/6/1,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/1,교통(예은교회),KR60004-Transportation Expenses,"4,000",KR30201-Friends Debt,"4,000"
2025/6/2,이자,KR10213-Toss Emergency Fund Account,8,KR70002-Interest Income,8
2025/6/2,이자,KR10214-Toss Preparation Fund Account,17,KR70002-Interest Income,17
2025/6/2,다이소 환불,KR70001-Cashback Income,40,KR10103-Shinhan Checking Account,40
2025/6/2,다이소 환불,KR10103-Shinhan Checking Account,"8,000",KR60005-Personal Expenses,"8,000"
2025/6/2,다이소 재결제,KR10103-Shinhan Checking Account,35,KR70001-Cashback Income,35
2025/6/2,다이소 재결제,KR60005-Personal Expenses,"7,000",KR10103-Shinhan Checking Account,"7,000"
2025/6/2,다이소,KR60005-Personal Expenses,"11,000",KR10103-Shinhan Checking Account,"11,000"
2025/6/2,다이소,KR10103-Shinhan Checking Account,55,KR70001-Cashback Income,55
2025/6/2,유준상,KR60005-Personal Expenses,"12,000",KR10101-Toss Checking Account,"12,000"
2025/6/2,Transfer to Kakao,KR10105-Kakao Checking Account,"29,040",KR10101-Toss Checking Account,"29,040"
2025/6/2,Study Session ,KR60005-Personal Expenses,"30,200",KR10105-Kakao Checking Account,"30,200"
2025/6/3,이자,KR10213-Toss Emergency Fund Account,8,KR70002-Interest Income,8
2025/6/3,이자,KR10214-Toss Preparation Fund Account,17,KR70002-Interest Income,17
2025/6/3,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/3,iCloud+,KR60005-Personal Expenses,"8,900",KR10105-Kakao Checking Account,"8,900"
2025/6/3,Transfer to Toss,KR10101-Toss Checking Account,"100,000",KR10214-Toss Preparation Fund Account,"100,000"
2025/6/3,준,KR10403-Friends Receivable,"100,000",KR10101-Toss Checking Account,"100,000"
2025/6/3,PC방,KR60005-Personal Expenses,"3,000",KR10103-Shinhan Checking Account,"3,000"
2025/6/3,교통(등산),KR60004-Transportation Expenses,"3,200",KR30201-Friends Debt,"3,200"
2025/6/4,이자,KR10213-Toss Emergency Fund Account,8,KR70002-Interest Income,8
2025/6/4,이자,KR10214-Toss Preparation Fund Account,13,KR70002-Interest Income,13
2025/6/4,Exchange w 钱嘉男朋友,KR10403-Friends Receivable,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/6/4,Exchange w 钱嘉男朋友,KR60005-Personal Expenses,"10,000",KR10403-Friends Receivable,"10,000"
2025/6/4,카페리시오,KR60002-Food Expenses,"3,500",KR10103-Shinhan Checking Account,"3,500"
2025/6/4,Transfer to Toss,KR10101-Toss Checking Account,"171,493",KR10213-Toss Emergency Fund Account,"171,493"
2025/6/4,Transfer to Toss,KR10101-Toss Checking Account,"303,064",KR10214-Toss Preparation Fund Account,"303,064"
2025/6/4,Exchange w 王君熙,KR10403-Friends Receivable,"474,557",KR10101-Toss Checking Account,"474,557"
2025/6/4,Exchange w 王君熙,KR60005-Personal Expenses,"474,557",KR10403-Friends Receivable,"474,557"
2025/6/4,교통(君熙妈妈爸爸),KR60004-Transportation Expenses,"2,800",KR30201-Friends Debt,"2,800"
2025/6/5,Transfer to Toss,KR10101-Toss Checking Account,"5,325",KR10103-Shinhan Checking Account,"5,325"
2025/6/5,Hani,KR10105-Kakao Checking Account,"4,500",KR10403-Friends Receivable,"4,500"
2025/6/5,Hani,KR10105-Kakao Checking Account,400,KR10403-Friends Receivable,400
2025/6/5,emart24,KR60002-Food Expenses,"1,800",KR10101-Toss Checking Account,"1,800"
2025/6/5,emart24,KR60002-Food Expenses,"1,000",KR10101-Toss Checking Account,"1,000"
2025/6/5,Transfer to Toss,KR10101-Toss Checking Account,"11,225",KR10213-Toss Emergency Fund Account,"11,225"
2025/6/5,정장 세탁,KR60005-Personal Expenses,"13,000",KR10101-Toss Checking Account,"13,000"
2025/6/5,Transfer to Toss,KR10101-Toss Checking Account,"40,000",KR10000-Cash,"40,000"
2025/6/5,헬스보이 짐,KR60005-Personal Expenses,"30,000",KR10101-Toss Checking Account,"30,000"
2025/6/6,Davy,KR10105-Kakao Checking Account,"100,000",KR30201-Friends Debt,"100,000"
2025/6/6,王其昌,KR60002-Food Expenses,"10,167",KR10101-Toss Checking Account,"10,167"
2025/6/6,채크카드 복권 당첨,KR10101-Toss Checking Account,6,KR70001-Cashback Income,6
2025/6/6,올리브영 for Aisyah,KR60005-Personal Expenses,"22,610",KR10105-Kakao Checking Account,"22,610"
2025/6/6,Dior for Aisyah,KR60005-Personal Expenses,"50,000",KR10105-Kakao Checking Account,"50,000"
2025/6/7,쿠팡 회원비,KR60005-Personal Expenses,"7,890",KR10101-Toss Checking Account,"7,890"
2025/6/8,Transfer to Toss,KR10101-Toss Checking Account,"26,390",KR10105-Kakao Checking Account,"26,390"
2025/6/8,Transfer to Shinhan,KR10103-Shinhan Checking Account,"28,686",KR10101-Toss Checking Account,"28,686"
2025/6/8,메가커피 + 길상양꼬치,KR60002-Food Expenses,"11,700",KR10103-Shinhan Checking Account,"11,700"
2025/6/8,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/6/8,택시 to 판교,KR60005-Personal Expenses,"9,000",KR10105-Kakao Checking Account,"9,000"
2025/6/8,교통(판교),KR60004-Transportation Expenses,"3,800",KR30201-Friends Debt,"3,800"
2025/6/9,Exchange 1CNY@182.360 KRW,KR10102-Hana Checking Account,"182,360",KR60005-Personal Expenses,"182,360"
2025/6/9,Transfer to Shinhan,KR10103-Shinhan Checking Account,"24,068",KR10102-Hana Checking Account,"24,068"
2025/6/9,"Buy 신한 골드 0.21@₩	145,218.83",KR20003-Gold,"30,495",KR10103-Shinhan Checking Account,"30,495"
2025/6/9,PPMK,KR10102-Hana Checking Account,"400,000",KR30201-Friends Debt,"400,000"
2025/6/9,쭈꾸미 ,KR60002-Food Expenses,"13,000",KR10102-Hana Checking Account,"13,000"
2025/6/9,5월 교통비,KR30201-Friends Debt,559,KR10103-Shinhan Checking Account,559
2025/6/9,Transfer to Shinhan,KR10103-Shinhan Checking Account,"15,000",KR10102-Hana Checking Account,"15,000"
2025/6/9,Transfer to Kakao,KR10105-Kakao Checking Account,"99,000",KR10102-Hana Checking Account,"99,000"
2025/6/9,Davy,KR30201-Friends Debt,"100,000",KR10105-Kakao Checking Account,"100,000"
2025/6/9,헌금 + 떡,KR60005-Personal Expenses,"7,000",KR10000-Cash,"7,000"
2025/6/9,Transfer to Toss,KR10101-Toss Checking Account,"400,000",KR10102-Hana Checking Account,"400,000"
2025/6/9,Recharge,KR10214-Toss Preparation Fund Account,"400,000",KR10101-Toss Checking Account,"400,000"
2025/6/10,Printing,KR60005-Personal Expenses,750,KR10102-Hana Checking Account,750
2025/6/10,이자,KR10214-Toss Preparation Fund Account,17,KR70002-Interest Income,17
2025/6/10,Transfer to Toss,KR10101-Toss Checking Account,"10,000",KR10102-Hana Checking Account,"10,000"
2025/6/10,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/10,Sonia Mega Coffee Gift,KR60005-Personal Expenses,"5,000",KR10105-Kakao Checking Account,"5,000"
2025/6/10,5월 교통비,KR30201-Friends Debt,"1,400",KR10101-Toss Checking Account,"1,400"
2025/6/10,Transfer to Hana,KR10102-Hana Checking Account,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/6/10,emart24,KR60002-Food Expenses,"36,300",KR10102-Hana Checking Account,"36,300"
2025/6/10,Transfer to Toss,KR10101-Toss Checking Account,"7,242",KR10102-Hana Checking Account,"7,242"
2025/6/10,Transfer to Hana,KR10102-Hana Checking Account,"3,000",KR10101-Toss Checking Account,"3,000"
2025/6/10,5월 교통비,KR30201-Friends Debt,"5,000",KR10103-Shinhan Checking Account,"5,000"
2025/6/10,Transfer to Shinhan,KR10103-Shinhan Checking Account,"5,000",KR10105-Kakao Checking Account,"5,000"
2025/6/10,Transfer to Toss,KR10101-Toss Checking Account,"48,290",KR10214-Toss Preparation Fund Account,"48,290"
2025/6/10,6월 교통비,KR30201-Friends Debt,400,KR10103-Shinhan Checking Account,400
2025/6/10,6월 교통비,KR30201-Friends Debt,"4,600",KR10103-Shinhan Checking Account,"4,600"
2025/6/11,이자,KR10214-Toss Preparation Fund Account,15,KR70002-Interest Income,15
2025/6/11,Transfer to Toss,KR10101-Toss Checking Account,"10,000",KR10214-Toss Preparation Fund Account,"10,000"
2025/6/11,Withdraw,KR10000-Cash,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/11,재모식당,KR60002-Food Expenses,"5,000",KR10000-Cash,"5,000"
2025/6/12,이자,KR10214-Toss Preparation Fund Account,14,KR70002-Interest Income,14
2025/6/12,Transfer to Toss,KR10101-Toss Checking Account,"20,000",KR10214-Toss Preparation Fund Account,"20,000"
2025/6/12,Transfer to Toss,KR10101-Toss Checking Account,"40,000",KR10214-Toss Preparation Fund Account,"40,000"
2025/6/12,Printing - 경영정보시스템,KR60005-Personal Expenses,"4,740",KR10101-Toss Checking Account,"4,740"
2025/6/13,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/13,6월 교통비,KR30201-Friends Debt,"1,500",KR10102-Hana Checking Account,"1,500"
2025/6/13,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/13,Zixue Mega Coffee Gift,KR60005-Personal Expenses,"5,000",KR10105-Kakao Checking Account,"5,000"
2025/6/13,emart24,KR60002-Food Expenses,"4,000",KR10101-Toss Checking Account,"4,000"
2025/6/14,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/14,Withdraw,KR10000-Cash,"50,000",KR10101-Toss Checking Account,"50,000"
2025/6/14,헌금 + 십일조,KR60005-Personal Expenses,"33,000",KR10000-Cash,"33,000"
2025/6/14,CU,KR60005-Personal Expenses,"6,100",KR10101-Toss Checking Account,"6,100"
2025/6/14,Cashback,KR10101-Toss Checking Account,100,KR70001-Cashback Income,100
2025/6/15,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/15,체크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70001-Cashback Income,2
2025/6/15,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/15,Mega Coffee,KR60002-Food Expenses,"12,500",KR10105-Kakao Checking Account,"12,500"
2025/6/15,Taxi,KR60004-Transportation Expenses,"10,600",KR10101-Toss Checking Account,"10,600"
2025/6/15,Transfer to Shinhan,KR10103-Shinhan Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/15,Recharge,KR10213-Toss Emergency Fund Account,"501,504",KR10101-Toss Checking Account,"501,504"
2025/6/15,6월 Savings,KR10206-Savings June,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/6/15,Transfer to Shinhan,KR10103-Shinhan Checking Account,"25,000",KR10101-Toss Checking Account,"25,000"
2025/6/15,Transfer to Hana,KR10102-Hana Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/15,Transfer to Toss,KR10101-Toss Checking Account,"230,000",KR10213-Toss Emergency Fund Account,"230,000"
2025/6/15,Sonia,KR10403-Friends Receivable,"230,000",KR10101-Toss Checking Account,"230,000"
2025/6/15,Tisya,KR10403-Friends Receivable,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/15,Sonia,KR10102-Hana Checking Account,"230,000",KR10403-Friends Receivable,"230,000"
2025/6/15,교통(귀가),KR60004-Transportation Expenses,"1,500",KR30201-Friends Debt,"1,500"
2025/6/16,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/16,이자,KR10213-Toss Emergency Fund Account,12,KR70002-Interest Income,12
2025/6/16,Recharge,KR10213-Toss Emergency Fund Account,"230,000",KR10101-Toss Checking Account,"230,000"
2025/6/16,Transfer to Toss,KR10101-Toss Checking Account,"230,000",KR10102-Hana Checking Account,"230,000"
2025/6/16,김영남,KR60002-Food Expenses,"22,000",KR10101-Toss Checking Account,"22,000"
2025/6/16,6월 교통비,KR30201-Friends Debt,"5,900",KR10103-Shinhan Checking Account,"5,900"
2025/6/16,6월 교통비,KR30201-Friends Debt,"4,700",KR10103-Shinhan Checking Account,"4,700"
2025/6/16,5월 교통비,KR30201-Friends Debt,741,KR10103-Shinhan Checking Account,741
2025/6/16,교통(귀가),KR60004-Transportation Expenses,"1,500",KR30201-Friends Debt,"1,500"
2025/6/17,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/17,이자,KR10213-Toss Emergency Fund Account,21,KR70002-Interest Income,21
2025/6/17,메가커피,KR60002-Food Expenses,"3,500",KR10103-Shinhan Checking Account,"3,500"
2025/6/17,"마쌈 w Alua, Shunn Lae",KR60002-Food Expenses,"9,000",KR10101-Toss Checking Account,"9,000"
2025/6/17,钱嘉男衣服,KR60005-Personal Expenses,"20,000",KR10101-Toss Checking Account,"20,000"
2025/6/17,6월 교통비,KR30201-Friends Debt,200,KR10103-Shinhan Checking Account,200
2025/6/17,6월 교통비,KR30201-Friends Debt,"3,600",KR10103-Shinhan Checking Account,"3,600"
2025/6/18,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/18,이자,KR10213-Toss Emergency Fund Account,21,KR70002-Interest Income,21
2025/6/18,Transfer to Toss,KR10101-Toss Checking Account,"33,641",KR10213-Toss Emergency Fund Account,"33,641"
2025/6/18,Allowance from 철학적인간학 교수님,KR10000-Cash,"20,000",KR70006-Other Income,"20,000"
2025/6/18,Transfer to Shinhan,KR10103-Shinhan Checking Account,"33,641",KR10101-Toss Checking Account,"33,641"
2025/6/19,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/19,이자,KR10213-Toss Emergency Fund Account,20,KR70002-Interest Income,20
2025/6/19,투썸플레이스 ,KR60002-Food Expenses,"4,800",KR10102-Hana Checking Account,"4,800"
2025/6/19,Transfer to Toss,KR10101-Toss Checking Account,"10,000",KR10213-Toss Emergency Fund Account,"10,000"
2025/6/19,Transfer to Hana,KR10102-Hana Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/19,투썸플레이스 for Ahmed,KR60005-Personal Expenses,"5,000",KR10102-Hana Checking Account,"5,000"
2025/6/19,투썸플레이스 for Kistina,KR60002-Food Expenses,"4,200",KR10102-Hana Checking Account,"4,200"
2025/6/19,Transfer to Toss,KR10101-Toss Checking Account,"20,000",KR10213-Toss Emergency Fund Account,"20,000"
2025/6/19,Transfer to Hana,KR10102-Hana Checking Account,"20,000",KR10101-Toss Checking Account,"20,000"
2025/6/19,이다현,KR60002-Food Expenses,"14,900",KR10102-Hana Checking Account,"14,900"
2025/6/20,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/20,이자,KR10213-Toss Emergency Fund Account,19,KR70002-Interest Income,19
2025/6/20,Transfer to Toss,KR10101-Toss Checking Account,"10,000",KR10213-Toss Emergency Fund Account,"10,000"
2025/6/20,핵밥 w Waralee (SEA Studies),KR10403-Friends Receivable,"11,900",KR10103-Shinhan Checking Account,"11,900"
2025/6/20,Transfer to Shinhan,KR10103-Shinhan Checking Account,"5,000",KR10101-Toss Checking Account,"5,000"
2025/6/20,핵밥 w Waralee (SEA Studies),KR10403-Friends Receivable,"11,000",KR10103-Shinhan Checking Account,"11,000"
2025/6/20,Transfer to Toss,KR10101-Toss Checking Account,"70,000",KR10213-Toss Emergency Fund Account,"70,000"
2025/6/20,Phone Plan,KR10501-Phone Plan,"70,000",KR10101-Toss Checking Account,"70,000"
2025/6/20,Transfer to Toss,KR10101-Toss Checking Account,"30,000",KR10213-Toss Emergency Fund Account,"30,000"
2025/6/20,Transfer to Shinhan,KR10103-Shinhan Checking Account,"30,000",KR10101-Toss Checking Account,"30,000"
2025/6/20,설빙 w Waralee (SEA Studies),KR10403-Friends Receivable,"14,500",KR10103-Shinhan Checking Account,"14,500"
2025/6/20,Olive Young for Dane,KR60005-Personal Expenses,"9,900",KR10103-Shinhan Checking Account,"9,900"
2025/6/20,Cash to 钱嘉男,KR10403-Friends Receivable,"10,000",KR10000-Cash,"10,000"
2025/6/20,Cash to 钱嘉男,KR10101-Toss Checking Account,"10,000",KR10403-Friends Receivable,"10,000"
2025/6/20,Transfer to Kakao,KR10105-Kakao Checking Account,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/20,Apple Music,KR60005-Personal Expenses,"3,300",KR10105-Kakao Checking Account,"3,300"
2025/6/20,SEA Studies reimbursement,KR10105-Kakao Checking Account,"37,400",KR10403-Friends Receivable,"37,400"
2025/6/20,Transfer to Hana,KR10102-Hana Checking Account,"46,600",KR10105-Kakao Checking Account,"46,600"
2025/6/20,교통(SEA Studies),KR60004-Transportation Expenses,"1,500",KR30201-Friends Debt,"1,500"
2025/6/21,Transfer to Toss,KR10101-Toss Checking Account,"50,000",KR10213-Toss Emergency Fund Account,"50,000"
2025/6/21,준,KR10403-Friends Receivable,"50,000",KR10101-Toss Checking Account,"50,000"
2025/6/21,예금이자,KR10103-Shinhan Checking Account,3,KR70002-Interest Income,3
2025/6/21,예금이자,KR10102-Hana Checking Account,5,KR70002-Interest Income,5
2025/6/21,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/21,이자,KR10213-Toss Emergency Fund Account,14,KR70002-Interest Income,14
2025/6/21,영어 시험지,KR60005-Personal Expenses,"1,400",KR10103-Shinhan Checking Account,"1,400"
2025/6/21,영어 시험지,KR60005-Personal Expenses,"2,160",KR10103-Shinhan Checking Account,"2,160"
2025/6/21,헌금 ,KR60005-Personal Expenses,"2,000",KR10000-Cash,"2,000"
2025/6/21,메가커피,KR60002-Food Expenses,"4,000",KR10103-Shinhan Checking Account,"4,000"
2025/6/21,영어 시험지,KR60005-Personal Expenses,140,KR10102-Hana Checking Account,140
2025/6/21,emart24,KR60002-Food Expenses,"7,400",KR10102-Hana Checking Account,"7,400"
2025/6/22,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/22,이자,KR10213-Toss Emergency Fund Account,12,KR70002-Interest Income,12
2025/6/22,Tisya,KR10105-Kakao Checking Account,"40,000",KR10403-Friends Receivable,"40,000"
2025/6/22,Transfer to Hana,KR10102-Hana Checking Account,"5,000",KR10101-Toss Checking Account,"5,000"
2025/6/22,Haircut,KR60005-Personal Expenses,"16,000",KR10102-Hana Checking Account,"16,000"
2025/6/22,교통(Haircut),KR60004-Transportation Expenses,"1,500",KR30201-Friends Debt,"1,500"
2025/6/23,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/23,이자,KR10213-Toss Emergency Fund Account,12,KR70002-Interest Income,12
2025/6/23,ChatGPT,KR60005-Personal Expenses,"31,416",KR10102-Hana Checking Account,"31,416"
2025/6/23,Transfer to Toss,KR10101-Toss Checking Account,"60,000",KR10213-Toss Emergency Fund Account,"60,000"
2025/6/23,김민식,KR60002-Food Expenses,"18,000",KR10105-Kakao Checking Account,"18,000"
2025/6/23,Transfer to Toss,KR10101-Toss Checking Account,"22,000",KR10105-Kakao Checking Account,"22,000"
2025/6/23,Transfer to Toss,KR10101-Toss Checking Account,"18,000",KR10213-Toss Emergency Fund Account,"18,000"
2025/6/23,Zaim,KR10403-Friends Receivable,"100,000",KR10101-Toss Checking Account,"100,000"
2025/6/23,교통(Samsung Leadership Camp),KR60004-Transportation Expenses,"2,400",KR30201-Friends Debt,"2,400"
2025/6/24,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/24,이자,KR10213-Toss Emergency Fund Account,8,KR70002-Interest Income,8
2025/6/24,6월 교통비,KR30201-Friends Debt,"1,443",KR10103-Shinhan Checking Account,"1,443"
2025/6/24,준,KR10403-Friends Receivable,670,KR10101-Toss Checking Account,670
2025/6/25,이자,KR10214-Toss Preparation Fund Account,12,KR70002-Interest Income,12
2025/6/25,이자,KR10213-Toss Emergency Fund Account,8,KR70002-Interest Income,8
2025/6/25,Transfer to Toss,KR10101-Toss Checking Account,"50,000",KR10213-Toss Emergency Fund Account,"50,000"
2025/6/25,Transfer to Hana,KR10102-Hana Checking Account,"40,000",KR10101-Toss Checking Account,"40,000"
2025/6/25,Transfer to Toss,KR10101-Toss Checking Account,"50,000",KR10214-Toss Preparation Fund Account,"50,000"
2025/6/25,Transfer to Shinhan,KR10103-Shinhan Checking Account,"40,000",KR10101-Toss Checking Account,"40,000"
2025/6/25,1월 Savings,KR10201-Savings January,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/6/25,2월 Savings,KR10202-Savings February,"10,000",KR10103-Shinhan Checking Account,"10,000"
2025/6/25,3월 Savings,KR10203-Savings March,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/25,4월 Savings,KR10204-Savings April,"10,000",KR10102-Hana Checking Account,"10,000"
2025/6/25,0,KR10101-Toss Checking Account,"491,590",KR70005-Allowance Income,"491,590"
2025/6/25,6월 교통비,KR30201-Friends Debt,"1,500",KR10103-Shinhan Checking Account,"1,500"
2025/6/25,6월 교통비,KR30201-Friends Debt,"1,557",KR10103-Shinhan Checking Account,"1,557"
2025/6/25,카드등록,KR10101-Toss Checking Account,1,KR70006-Other Income,1
2025/6/25,0,KR10101-Toss Checking Account,"458,739",KR70005-Allowance Income,"458,739"
2025/6/25,Transfer to Toss,KR10101-Toss Checking Account,"200,000",KR10214-Toss Preparation Fund Account,"200,000"
2025/6/25,Withdraw,KR10000-Cash,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/25,Tisya & Teena’s birthday gift,KR60005-Personal Expenses,"40,000",KR10000-Cash,"40,000"
2025/6/25,메가커피,KR60005-Personal Expenses,"2,000",KR10103-Shinhan Checking Account,"2,000"
2025/6/25,Transfer to Toss,KR10101-Toss Checking Account,"149,180",KR10213-Toss Emergency Fund Account,"149,180"
2025/6/25,7월 건강보험료,KR60003-Healthcare Expenses,"76,390",KR10101-Toss Checking Account,"76,390"
2025/6/25,钱嘉男保险费,KR10403-Friends Receivable,"76,390",KR10101-Toss Checking Account,"76,390"
2025/6/25,7 Eleven,KR60002-Food Expenses,"4,300",KR10102-Hana Checking Account,"4,300"
2025/6/25,교통(Samsung Leadership Camp & Teena Tisya),KR60004-Transportation Expenses,"5,300",KR30201-Friends Debt,"5,300"
2025/6/26,이자,KR10214-Toss Preparation Fund Account,1,KR70002-Interest Income,1
2025/6/26,5월 Savings,KR10205-Savings May,"10,000",KR10102-Hana Checking Account,"10,000"
2025/6/26,TA Salary,KR10101-Toss Checking Account,"303,000",KR70006-Other Income,"303,000"
2025/6/26,7 Eleven,KR60002-Food Expenses,"2,500",KR10101-Toss Checking Account,"2,500"
2025/6/26,Cashback,KR10101-Toss Checking Account,7,KR70001-Cashback Income,7
2025/6/26,Album Aliya,KR60005-Personal Expenses,"20,000",KR10101-Toss Checking Account,"20,000"
2025/6/26,GS25 (Gift from Korea),KR60005-Personal Expenses,"1,350",KR10101-Toss Checking Account,"1,350"
2025/6/26,Daiso (Gift from Korea),KR60005-Personal Expenses,"31,200",KR10101-Toss Checking Account,"31,200"
2025/6/26,Transfer to Kakao,KR10105-Kakao Checking Account,"12,550",KR10101-Toss Checking Account,"12,550"
2025/6/26,Laundry,KR60005-Personal Expenses,"10,000",KR10101-Toss Checking Account,"10,000"
2025/6/26,Cashback,KR10101-Toss Checking Account,30,KR70001-Cashback Income,30
2025/6/26,채크카드 복권 당첨,KR10101-Toss Checking Account,3,KR70001-Cashback Income,3
2025/6/26,Recharge,KR10213-Toss Emergency Fund Account,"20,000",KR10101-Toss Checking Account,"20,000"
2025/6/26,Recharge,KR10213-Toss Emergency Fund Account,"180,000",KR10101-Toss Checking Account,"180,000"
2025/6/26,교통(준),KR60004-Transportation Expenses,"3,100",KR30201-Friends Debt,"3,100"
2025/6/27,이자,KR10214-Toss Preparation Fund Account,1,KR70002-Interest Income,1
2025/6/27,이자,KR10213-Toss Emergency Fund Account,8,KR70002-Interest Income,8
2025/6/27,잠바주스,KR60002-Food Expenses,"15,300",KR10101-Toss Checking Account,"15,300"
2025/6/27,Cashback,KR10101-Toss Checking Account,45,KR70001-Cashback Income,45
2025/6/27,교통(공항),KR60004-Transportation Expenses,"4,350",KR30201-Friends Debt,"4,350"
2025/6/28,채크카드 복권 당첨,KR10101-Toss Checking Account,12,KR70001-Cashback Income,12
2025/6/28,채크카드 복권 당첨 (취소),KR70001-Cashback Income,11,KR10101-Toss Checking Account,11
2025/6/28,Grab,KR60004-Transportation Expenses,"13,236",KR10101-Toss Checking Account,"13,236"
2025/6/28,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70001-Cashback Income,2
2025/6/28,이자,KR10214-Toss Preparation Fund Account,1,KR70002-Interest Income,1
2025/6/28,이자,KR10213-Toss Emergency Fund Account,8,KR70002-Interest Income,8
2025/6/28,Grab,KR60004-Transportation Expenses,"1,278",KR10101-Toss Checking Account,"1,278"
2025/6/28,Transfer to Toss,KR10101-Toss Checking Account,"30,000",KR10213-Toss Emergency Fund Account,"30,000"
2025/6/28,Grab,KR60004-Transportation Expenses,"1,993",KR10101-Toss Checking Account,"1,993"
2025/6/28,Grab,KR60004-Transportation Expenses,"33,664",KR10101-Toss Checking Account,"33,664"
2025/6/28,Transfer to Toss,KR10101-Toss Checking Account,"60,000",KR10213-Toss Emergency Fund Account,"60,000"
2025/6/28,채크카드 복권 당첨,KR10101-Toss Checking Account,7,KR70001-Cashback Income,7
2025/6/29,이자,KR10214-Toss Preparation Fund Account,1,KR70002-Interest Income,1
2025/6/29,이자,KR10213-Toss Emergency Fund Account,4,KR70002-Interest Income,4
2025/6/29,Transfer to Toss,KR10101-Toss Checking Account,"40,000",KR10213-Toss Emergency Fund Account,"40,000"
2025/6/29,"San Francisco Coffee w Aliya, Annissaa",KR60002-Food Expenses,"16,427",KR10101-Toss Checking Account,"16,427"
2025/6/30,이자,KR10214-Toss Preparation Fund Account,1,KR70002-Interest Income,1
2025/6/30,이자,KR10213-Toss Emergency Fund Account,3,KR70002-Interest Income,3
2025/6/30,채크카드 복권 당첨,KR10101-Toss Checking Account,2,KR70001-Cashback Income,2
2025/7/1,7월 Samsung,KR10401-Samsung Receivable,"800,000",KR70003-Samsung Income,"800,000"
